ActivityID	ProjectID	Zip	AddressState	AddressCity	StartDate	EndDate	ActivityCount	TotalProjFund	ApproxFunding
14499	9743.0	62563	IL	Rochester	2018-10-04	2018-10-04	7	0.0	0.0
14901	9743.0	62634	IL	Elkhart	2019-03-15	2019-03-15	7	0.0	0.0
11643	10837.0	01545	MA	Shrewsbury	2019-02-07	2019-02-07	16	18999.0	1187.4375
11768	10837.0	01545	MA	Shrewsbury	2019-03-01	2019-03-01	16	18999.0	1187.4375
12808	10837.0	01545	MA	Shrewsbury	2019-04-09	2019-04-09	16	18999.0	1187.4375
13429	10837.0	01545	MA	Shrewsbury	2019-04-08	2019-04-08	16	18999.0	1187.4375
13431	10837.0	01545	MA	Shrewsbury	2019-04-10	2019-04-10	16	18999.0	1187.4375
13433	10837.0	01454	MA	Shrewsbury	2018-09-01	2018-09-01	16	18999.0	1187.4375
13435	10837.0	01545	MA	Shrewsbury	2018-09-01	2018-09-01	16	18999.0	1187.4375
13437	10837.0	01545	MA	Shrewsbury	2018-09-01	2018-09-01	16	18999.0	1187.4375
24210	10837.0	01545	MA	Shrewsbury	2019-09-06	2019-09-06	16	18999.0	1187.4375
24212	10837.0	01545	MA	Shrewsbury	2019-09-06	2019-09-06	16	18999.0	1187.4375
24250	10837.0	01545	MA	Shrewsbury	2019-09-06	2019-09-06	16	18999.0	1187.4375
24252	10837.0	01545	MA	Shrewsbury	2019-09-06	2019-09-06	16	18999.0	1187.4375
24637	10837.0	01545	MA	Shrewsbury	2019-09-06	2019-09-06	16	18999.0	1187.4375
24639	10837.0	01545	MA	Shrewsbury	2020-04-20	2020-04-20	16	18999.0	1187.4375
24641	10837.0	01545	MA	Shrewsbury	2020-03-01	2020-03-01	16	18999.0	1187.4375
24643	10837.0	01545	MA	Shrewsbury	2019-09-06	2019-09-06	16	18999.0	1187.4375
11645	10918.0	01105	MA	Springfield	2019-01-15	2019-01-15	2	7000.0	3500.0
11647	10918.0	01105	MD	Springfield	2019-01-29	2019-01-29	2	7000.0	3500.0
11649	10921.0	01908	MA	Nahant	2018-11-08	2018-11-08	11	7541.0	685.5454545454545
11651	10921.0	01908	MA	Nahant	2018-12-13	2018-12-13	11	7541.0	685.5454545454545
11653	10921.0	01908	MA	Nahant	2019-01-10	2019-01-10	11	7541.0	685.5454545454545
11677	10921.0	01908	MA	Nahant	2019-02-14	2019-02-14	11	7541.0	685.5454545454545
11679	10921.0	01908	MA	Nahant	2019-03-14	2019-03-14	11	7541.0	685.5454545454545
11681	10921.0	01908	MA	Nahant	2019-03-31	2019-03-31	11	7541.0	685.5454545454545
11696	10921.0	01908	MA	Nahant	2019-04-11	2019-04-11	11	7541.0	685.5454545454545
11698	10921.0	01908	MA	Nahant	2019-04-07	2019-04-07	11	7541.0	685.5454545454545
11704	10921.0	01908	MA	Nahant	2019-04-13	2019-04-13	11	7541.0	685.5454545454545
11706	10921.0	01908	MA	Nahant	2019-04-14	2019-04-14	11	7541.0	685.5454545454545
11708	10921.0	01908	MA	Nahant	2019-04-28	2019-04-28	11	7541.0	685.5454545454545
11711	10931.0	01826	MA	Dracut	2018-12-10	2018-12-10	25	10000.0	400.0
11743	10931.0	01469	MA	Townsend	2018-12-18	2018-12-18	25	10000.0	400.0
11745	10931.0	01527	MA	Millbury	2019-01-22	2019-01-22	25	10000.0	400.0
11753	10931.0	01440	MA	Gardner	2019-01-24	2019-01-24	25	10000.0	400.0
11755	10931.0	01772	MA	Southborough	2019-01-25	2019-01-25	25	10000.0	400.0
11757	10931.0	01602	MA	Worcester	2019-01-28	2019-01-28	25	10000.0	400.0
11759	10931.0	01462	MA	Lunenburg	2019-01-31	2019-01-31	25	10000.0	400.0
11762	10931.0	01605	MA	Worcester	2019-02-05	2019-02-05	25	10000.0	400.0
11764	10931.0	02038	MA	Franklin	2019-02-08	2019-02-08	25	10000.0	400.0
11770	10931.0	02062	MA	Norwood	2019-02-11	2019-02-11	25	10000.0	400.0
11772	10931.0	01451	MA	Harvard	2019-03-13	2019-03-13	25	10000.0	400.0
11776	10931.0	05660	VT	Moretown	2019-03-14	2019-03-14	25	10000.0	400.0
11778	10931.0	05403	VT	South Burlington	2019-03-15	2019-03-15	25	10000.0	400.0
11780	10931.0	01610	MA	Worcester	2019-03-21	2019-03-21	25	10000.0	400.0
11782	10931.0	01571	MA	Dudley	2019-03-25	2019-03-25	25	10000.0	400.0
13130	10931.0	01571	MA	Dudley	2018-10-15	2018-10-15	25	10000.0	400.0
13133	10931.0	01603	MA	Worcester	2018-10-11	2018-10-11	25	10000.0	400.0
13136	10931.0	01610	MA	Worcester	2018-10-16	2018-10-16	25	10000.0	400.0
13139	10931.0	01752	MA	Marlborough	2018-10-30	2018-10-30	25	10000.0	400.0
13142	10931.0	01581	MA	Westborough	2018-10-31	2018-10-31	25	10000.0	400.0
13145	10931.0	06416	CT	Cromwell	2018-11-15	2018-11-15	25	10000.0	400.0
13148	10931.0	01602	MA	Worcester	2018-11-28	2018-11-28	25	10000.0	400.0
13153	10931.0	01581	MA	Westborough	2018-12-03	2018-12-03	25	10000.0	400.0
13156	10931.0	02536	MA	East Falmouth	2018-12-04	2018-12-04	25	10000.0	400.0
13159	10931.0	02478	MA	Belmont	2018-12-05	2018-12-05	25	10000.0	400.0
11728	11368.0	98101	WA	Seattle	2019-01-25	2019-01-25	1	19624.0	19624.0
11774	10891.0	03223	NH	Campton	2019-03-16	2019-03-16	8	9411.0	1176.375
12779	10891.0	03223	NH	Campton	2019-04-13	2019-04-13	8	9411.0	1176.375
13115	10891.0	03223	NH	Campton	2019-01-12	2019-01-12	8	9411.0	1176.375
13273	10891.0	03223	NH	Campton	2019-02-16	2019-02-16	8	9411.0	1176.375
13276	10891.0	03223	NH	Campton	2019-02-16	2019-02-16	8	9411.0	1176.375
13279	10891.0	03223	NH	Campton	2019-02-16	2019-02-16	8	9411.0	1176.375
13449	10891.0	03223	NH	Campton	2019-04-16	2019-04-16	8	9411.0	1176.375
13866	10891.0	03223	NH	Campton	2019-04-27	2019-04-27	8	9411.0	1176.375
11809	9772.0	45246	OH	Cincinnati	2019-04-10	2019-04-10	6	0.0	0.0
11865	9772.0	45030	OH	Harrison	2019-04-27	2019-04-27	6	0.0	0.0
11867	9772.0	45211	OH	Cincinnati	2019-02-16	2019-02-16	6	0.0	0.0
11869	9772.0	45217	OH	Cincinnati	2019-02-23	2019-02-23	6	0.0	0.0
11871	9772.0	45227	OH	Cincinnati	2019-03-02	2019-03-02	6	0.0	0.0
11873	9772.0	45206	OH	Cincinnati	2019-03-09	2019-03-09	6	0.0	0.0
11831	11827.0	63028	MO	Festus	2019-04-09	2019-04-09	1	1331.0	1331.0
11840	10924.0	02537	MA	Sandwich	2019-03-13	2019-03-13	6	10000.0	1666.6666666666667
11851	10924.0	02601	MA	Hyannis	2019-03-12	2019-03-12	6	10000.0	1666.6666666666667
11893	10924.0	02601	MA	Barnstable	2018-11-28	2018-11-28	6	10000.0	1666.6666666666667
11895	10924.0	02532	MA	Bourne	2018-10-03	2018-10-03	6	10000.0	1666.6666666666667
11897	10924.0	02532	MA	Bourne	2018-10-22	2018-10-22	6	10000.0	1666.6666666666667
11903	10924.0	02664	MA	South Yarmouth	2018-10-25	2018-10-25	6	10000.0	1666.6666666666667
11875	10222.0	52405	IA	Cedar Rapids	2018-10-25	2018-10-25	4	9321.0	2330.25
14569	10222.0	50703	IA	Waterloo	2018-12-04	2018-12-04	4	9321.0	2330.25
14572	10222.0	52804	IA	Davenport	2019-03-18	2019-03-18	4	9321.0	2330.25
14575	10222.0	50441	IA	Hampton	2019-06-25	2019-06-25	4	9321.0	2330.25
11906	10744.0	01609	MA	Worcester	2019-02-26	2019-02-26	2	10000.0	5000.0
11910	10744.0	01602	MA	Worcester	2018-11-12	2018-11-12	2	10000.0	5000.0
11914	10622.0	57303	WI	Madison	2019-03-02	2019-03-02	4	10000.0	2500.0
11934	10622.0	06066	CT	Vernon	2019-03-15	2019-03-15	4	10000.0	2500.0
11940	10622.0	02138	MA	Cambridge	2019-03-08	2019-03-08	4	10000.0	2500.0
11944	10622.0	08901	NJ	New Brunswick	2019-03-22	2019-03-22	4	10000.0	2500.0
12203	10078.0	28601	NC	Hickory	2019-04-04	2019-04-04	6	10000.0	1666.6666666666667
12205	10078.0	29166	SC	Ward	2019-03-24	2019-03-24	6	10000.0	1666.6666666666667
12209	10078.0	28658	NC	Newton	2019-01-19	2019-01-19	6	10000.0	1666.6666666666667
12211	10078.0	28601	NC	Hickory	2019-02-19	2019-02-19	6	10000.0	1666.6666666666667
12578	10078.0	28610	NC	Claremont,	2019-01-26	2019-01-26	6	10000.0	1666.6666666666667
12583	10078.0	28658	NC	Maiden	2019-04-30	2019-04-30	6	10000.0	1666.6666666666667
12243	10063.0	23501	VA	Norfolk	2019-04-15	2019-04-15	2	7116.0	3558.0
12246	10063.0	23501	VA	Norfolk	2019-05-09	2019-05-09	2	7116.0	3558.0
12259	9909.0	55379	MN	Shakopee	2018-10-09	2018-10-09	8	19874.0	2484.25
12261	9909.0	55303	MN	Anoka	2018-10-07	2018-10-07	8	19874.0	2484.25
12263	9909.0	55117	MN	St. Paul	2018-10-08	2018-10-08	8	19874.0	2484.25
12265	9909.0	55104	MN	St Paul	2018-10-09	2018-10-09	8	19874.0	2484.25
12267	9909.0	55104	MN	St. Paul	2018-10-10	2018-10-10	8	19874.0	2484.25
12269	9909.0	55101	MN	St Paul	2018-10-11	2018-10-11	8	19874.0	2484.25
12271	9909.0	56560	MN	Moorhead	2018-10-18	2018-10-18	8	19874.0	2484.25
15004	9909.0	55379	MN	Shakopee	2019-04-26	2019-04-26	8	19874.0	2484.25
12273	10072.0	35762	AL	Normal	2019-04-29	2019-04-29	5	6068.0	1213.6
12276	10072.0	35762	AL	Normal	2019-03-27	2019-03-27	5	6068.0	1213.6
12279	10072.0	35762	AL	Normal	2019-04-08	2019-04-08	5	6068.0	1213.6
12282	10072.0	35762	AL	Normal	2019-02-26	2019-02-26	5	6068.0	1213.6
12285	10072.0	35762	AL	Normal	2019-04-03	2019-04-03	5	6068.0	1213.6
12288	9707.0	85901	AZ	Show Low	2018-10-02	2018-10-02	10	8000.0	800.0
12290	9707.0	85901	AZ	Show Low	2018-10-08	2018-10-08	10	8000.0	800.0
12292	9707.0	85901	AZ	Show Low	2018-11-19	2018-11-19	10	8000.0	800.0
12294	9707.0	85901	AZ	Show Low	2019-01-01	2019-01-01	10	8000.0	800.0
12296	9707.0	85901	AZ	Show Low	2019-01-14	2019-01-14	10	8000.0	800.0
12312	9707.0	85901	AZ	Show Low	2019-02-11	2019-02-11	10	8000.0	800.0
12314	9707.0	85901	AZ	Show Low	2019-02-05	2019-02-05	10	8000.0	800.0
12318	9707.0	85901	AZ	Show Low	2019-03-11	2019-03-11	10	8000.0	800.0
12320	9707.0	85901	AZ	Show Low	2019-04-02	2019-04-02	10	8000.0	800.0
12322	9707.0	85901	AZ	Show Low	2019-03-21	2019-03-21	10	8000.0	800.0
12338	11290.0	98106	WA	Seattle	2019-02-23	2019-02-23	1	12000.0	12000.0
12357	12334.0	84111	UT	Salt Lake City	2019-02-02	2019-02-02	7	29754.0	4250.571428571428
12363	12334.0	84111	UT	Salt Lake City	2019-02-15	2019-02-15	7	29754.0	4250.571428571428
12369	12334.0	84115	UT	Salt Lake City	2019-02-09	2019-02-09	7	29754.0	4250.571428571428
12373	12334.0	84111	UT	Salt Lake City	2019-04-23	2019-04-23	7	29754.0	4250.571428571428
12385	12334.0	84102	UT	Salt Lake City	2019-03-21	2019-03-21	7	29754.0	4250.571428571428
12393	12334.0	84107	UT	Murray	2019-02-21	2019-02-21	7	29754.0	4250.571428571428
12404	12334.0	84115	UT	Salt Lake City	2019-02-27	2019-02-27	7	29754.0	4250.571428571428
12407	9953.0	60604	IL	Chicago	2019-04-16	2019-04-16	4	20000.0	5000.0
14310	9953.0	60901	IL	Kankakee	2019-05-20	2019-05-20	4	20000.0	5000.0
14442	9953.0	53140	WI	Kenosha	2019-04-26	2019-04-26	4	20000.0	5000.0
14445	9953.0	60604	IL	Chicago	2019-04-16	2019-04-16	4	20000.0	5000.0
12427	10231.0	52242	IA	Iowa City	2019-03-06	2019-03-06	8	10343.0	1292.875
12431	10231.0	52242	IA	Iowa City	2019-03-13	2019-03-13	8	10343.0	1292.875
12481	10231.0	52242	IA	Iowa City	2019-03-20	2019-03-20	8	10343.0	1292.875
12486	10231.0	52240	IA	Iowa City	2019-04-03	2019-04-03	8	10343.0	1292.875
12488	10231.0	52240	IA	Iowa City	2019-03-18	2019-03-18	8	10343.0	1292.875
12493	10231.0	52240	IA	Iowa City	2019-03-20	2019-03-20	8	10343.0	1292.875
12513	10231.0	52240	IA	Iowa City	2019-03-25	2019-03-25	8	10343.0	1292.875
12515	10231.0	52240	IA	Iowa City	2019-03-27	2019-03-27	8	10343.0	1292.875
12429	12305.0	64112	MO	Kansas City	2019-01-15	2019-01-15	4	3036.0	759.0
12447	12305.0	64052	MO	Independence	2019-01-15	2019-01-15	4	3036.0	759.0
12454	12305.0	64123	MO	Kansas City	2019-01-15	2019-01-15	4	3036.0	759.0
12456	12305.0	64114	MO	Kansas City	2019-01-15	2019-01-15	4	3036.0	759.0
12604	9701.0	93311	CA	Bakersfield	2019-03-04	2019-03-04	1	9000.0	9000.0
12674	10051.0	24701	WV	Bluefield	2018-11-15	2018-11-15	5	15000.0	3000.0
12678	10051.0	24701	WV	Bluefield	2019-01-09	2019-01-09	5	15000.0	3000.0
12689	10051.0	24701	WV	Bluefield	2019-02-13	2019-02-13	5	15000.0	3000.0
12702	10051.0	24701	WV	Bluefield	2019-03-12	2019-03-12	5	15000.0	3000.0
12707	10051.0	24701	WV	Bluefield	2019-04-09	2019-04-09	5	15000.0	3000.0
12716	12415.0	02420	MA	Lexington	2019-03-31	2019-03-31	14	19000.0	1357.142857142857
12726	12415.0	02119	MA	Boston	2019-04-04	2019-04-04	14	19000.0	1357.142857142857
12730	12415.0	02554	MA	Nantucket	2019-05-01	2019-05-01	14	19000.0	1357.142857142857
18651	12415.0	01730	MA	Bedford	2019-05-01	2019-05-01	14	19000.0	1357.142857142857
19125	12415.0	01773	MA	Lincoln	2019-08-09	2019-08-09	14	19000.0	1357.142857142857
19140	12415.0	02459	MA	Newton	2019-10-11	2019-10-11	14	19000.0	1357.142857142857
19142	12415.0	01655	MA	Worcester	2019-09-06	2019-09-06	14	19000.0	1357.142857142857
21162	12415.0	03101	NH	Manchester	2019-11-15	2019-11-15	14	19000.0	1357.142857142857
21170	12415.0	02115	MA	Boston	2019-12-01	2019-12-01	14	19000.0	1357.142857142857
21174	12415.0	02115	MA	Boston	2019-12-01	2019-12-01	14	19000.0	1357.142857142857
21184	12415.0	02108	MA	Boston	2019-11-18	2019-11-18	14	19000.0	1357.142857142857
21187	12415.0	01742	MA	Concord	2019-08-16	2019-08-16	14	19000.0	1357.142857142857
21199	12415.0	01730	MA	Bedford	2019-08-06	2019-08-06	14	19000.0	1357.142857142857
21205	12415.0	02139	MA	Cambridge	2019-09-19	2019-09-19	14	19000.0	1357.142857142857
12763	10019.0	30912	GA	Augusta	2019-03-19	2019-03-19	1	14817.0	14817.0
12784	10820.0	06904	CT	Stamford	2019-04-01	2019-04-01	4	13000.0	3250.0
12787	10820.0	06901	CT	Stamford	2019-03-18	2019-03-18	4	13000.0	3250.0
13267	10820.0	06904	CT	Stamford	2019-01-10	2019-01-10	4	13000.0	3250.0
13270	10820.0	06904	CT	Stamford	2019-01-16	2019-01-16	4	13000.0	3250.0
12789	10828.0	06001	CT	Avon	2019-05-17	2019-05-17	16	12500.0	781.25
12791	10828.0	06001	CT	Avon	2019-04-02	2019-04-02	16	12500.0	781.25
13162	10828.0	06001	CT	Avon	2019-02-08	2019-02-08	16	12500.0	781.25
13261	10828.0	06001	CT	Avon	2019-02-19	2019-02-19	16	12500.0	781.25
13439	10828.0	06001	MA	Avon	2019-05-16	2019-05-16	16	12500.0	781.25
15288	10828.0	06001	CT	Avon	2019-06-25	2019-06-25	16	12500.0	781.25
17913	10828.0	06001	CT	Avon	2019-09-14	2019-09-14	16	12500.0	781.25
18261	10828.0	06001	CT	Avon	2019-09-26	2019-09-26	16	12500.0	781.25
18351	10828.0	06001	CT	Avon	2019-10-09	2019-10-09	16	12500.0	781.25
18353	10828.0	06001	CT	Avon	2019-10-12	2019-10-12	16	12500.0	781.25
19336	10828.0	06001	CT	Avon	2019-10-28	2019-10-28	16	12500.0	781.25
19339	10828.0	06001	CT	Avon	2019-10-24	2019-10-24	16	12500.0	781.25
19699	10828.0	06001	CT	Avon	2019-11-06	2019-11-06	16	12500.0	781.25
20222	10828.0	06001	CT	Avon	2019-12-03	2019-12-03	16	12500.0	781.25
21140	10828.0	06001	CT	Avon	2019-12-19	2019-12-19	16	12500.0	781.25
21144	10828.0	06001	CT	Avon	2019-12-10	2019-12-10	16	12500.0	781.25
12793	10888.0	04605	ME	Ellsworth	2019-03-20	2019-03-20	28	19768.0	706.0
12795	10888.0	04609	ME	Bar Harbor	2019-03-22	2019-03-22	28	19768.0	706.0
12801	10888.0	04679	ME	Southwest Harbor	2019-02-06	2019-02-06	28	19768.0	706.0
12803	10888.0	04605	ME	Ellsworth	2019-04-03	2019-04-03	28	19768.0	706.0
13105	10888.0	04605	ME	Ellsworth	2018-11-29	2018-11-29	28	19768.0	706.0
13109	10888.0	04416	ME	Bucksport	2018-11-28	2018-11-28	28	19768.0	706.0
13112	10888.0	04627	ME	Deer Isle	2019-01-19	2019-01-19	28	19768.0	706.0
13165	10888.0	04981	ME	Stockton Springs	2019-01-25	2019-01-25	28	19768.0	706.0
13168	10888.0	04981	ME	Stockton Springs	2019-01-27	2019-01-27	28	19768.0	706.0
13171	10888.0	04981	ME	Stockton Springs	2019-01-29	2019-01-29	28	19768.0	706.0
13174	10888.0	04605	ME	Ellsworth	2019-02-16	2019-02-16	28	19768.0	706.0
13177	10888.0	04605	ME	Ellsworth	2019-02-15	2019-02-15	28	19768.0	706.0
13282	10888.0	04614	ME	Blue Hill	2019-02-16	2019-02-16	28	19768.0	706.0
13309	10888.0	04605	ME	Ellsworth	2019-03-06	2019-03-06	28	19768.0	706.0
13312	10888.0	04627	ME	Deer Island	2019-03-12	2019-03-12	28	19768.0	706.0
13512	10888.0	04981	ME	Stockton Springs	2019-03-15	2019-03-15	28	19768.0	706.0
13514	10888.0	04981	ME	Stockton Springs	2019-04-06	2019-04-06	28	19768.0	706.0
13516	10888.0	04981	ME	Stockton Springs	2019-04-05	2019-04-05	28	19768.0	706.0
13518	10888.0	04981	ME	Stockton Springs	2019-03-15	2019-03-15	28	19768.0	706.0
13520	10888.0	04981	ME	Stockton Springs	2019-04-13	2019-04-13	28	19768.0	706.0
13556	10888.0	04981	ME	Stockton Spring	2019-04-19	2019-04-19	28	19768.0	706.0
13560	10888.0	04981	ME	Stockton Springs	2019-04-24	2019-04-24	28	19768.0	706.0
13564	10888.0	04981	ME	Stockton Springs	2019-04-24	2019-04-24	28	19768.0	706.0
13566	10888.0	04642	ME	Brooksville	2019-03-14	2019-03-14	28	19768.0	706.0
13568	10888.0	04614	ME	Blue Hill	2019-04-17	2019-04-17	28	19768.0	706.0
13570	10888.0	04472	ME	Orlando	2019-04-11	2019-04-11	28	19768.0	706.0
13572	10888.0	04472	ME	Orlando	2019-04-11	2019-04-11	28	19768.0	706.0
13574	10888.0	04416	ME	Bucksport	2019-04-24	2019-04-24	28	19768.0	706.0
12805	10885.0	04680	ME	Stueben	2019-04-03	2019-04-03	14	19768.0	1412.0
13315	10885.0	04654	ME	Machias	2019-03-15	2019-03-15	14	19768.0	1412.0
13318	10885.0	04668	ME	Princeton	2019-03-08	2019-03-08	14	19768.0	1412.0
13321	10885.0	04649	ME	Jonesport	2019-02-28	2019-02-28	14	19768.0	1412.0
13324	10885.0	04619	ME	Calais	2019-02-15	2019-02-15	14	19768.0	1412.0
13327	10885.0	04654	ME	Machias	2019-02-04	2019-02-04	14	19768.0	1412.0
13330	10885.0	04654	ME	Machais	2019-03-15	2019-03-15	14	19768.0	1412.0
13576	10885.0	04619	ME	Calais	2019-03-26	2019-03-26	14	19768.0	1412.0
13578	10885.0	04688	ME	Millbridge	2019-03-26	2019-03-26	14	19768.0	1412.0
13580	10885.0	04654	ME	Machias	2019-03-29	2019-03-29	14	19768.0	1412.0
13582	10885.0	04654	ME	Machias	2019-03-29	2019-03-29	14	19768.0	1412.0
13584	10885.0	04654	ME	Machias	2019-03-29	2019-03-29	14	19768.0	1412.0
13586	10885.0	04658	ME	Millbridge	2019-04-13	2019-04-13	14	19768.0	1412.0
13588	10885.0	04658	ME	Millbridge	2019-04-18	2019-04-18	14	19768.0	1412.0
12812	10817.0	02903	RI	Providence	2019-03-29	2019-03-29	4	13798.0	3449.5
12817	10817.0	02889	RI	Warwick	2019-03-13	2019-03-13	4	13798.0	3449.5
12823	10817.0	02915	RI	East Providence	2019-03-21	2019-03-21	4	13798.0	3449.5
13306	10817.0	02907	RI	Providence	2019-02-27	2019-02-27	4	13798.0	3449.5
12825	10879.0	02067	MA	Sharon	2019-04-04	2019-04-04	6	4500.0	750.0
12827	10879.0	02067	MA	Sharon	2019-02-21	2019-02-21	6	4500.0	750.0
13036	10879.0	02067	MA	Sharon	2019-03-14	2019-03-14	6	4500.0	750.0
13042	10879.0	02067	MA	Sharon	2019-03-19	2019-03-19	6	4500.0	750.0
13046	10879.0	02067	MA	Sharon	2019-03-25	2019-03-25	6	4500.0	750.0
13386	10879.0	02067	MA	Sharon	2019-04-04	2019-04-04	6	4500.0	750.0
13038	9986.0	44907	OH	Mansfield	2019-05-23	2019-05-23	2	19900.0	9950.0
13040	9986.0	44907	OH	Mansfield	2019-05-23	2019-05-23	2	19900.0	9950.0
13053	10915.0	01605	MA	Worcester	2018-11-01	2018-11-01	5	9931.0	1986.2
13058	10915.0	01605	MA	Worcester	2018-11-10	2018-11-10	5	9931.0	1986.2
13061	10915.0	01605	MA	Worcester	2018-11-28	2018-11-28	5	9931.0	1986.2
13064	10915.0	01605	MA	Worcester	2018-11-12	2018-11-12	5	9931.0	1986.2
13069	10915.0	01605	MA	Worcester	2018-11-26	2018-11-26	5	9931.0	1986.2
13076	10934.0	02302	MA	Brockton	2018-10-11	2018-10-11	8	8450.0	1056.25
13082	10934.0	02026	MA	Dedham	2018-10-11	2018-10-11	8	8450.0	1056.25
13085	10934.0	01843	MA	Lawrence	2018-10-14	2018-10-14	8	8450.0	1056.25
13088	10934.0	01843	MA	Lawrence	2018-10-14	2018-10-14	8	8450.0	1056.25
13091	10934.0	02149	MA	Everett	2018-10-15	2018-10-15	8	8450.0	1056.25
13094	10934.0	01904	MA	Lynn	2018-10-20	2018-10-20	8	8450.0	1056.25
13097	10934.0	01904	MA	Lynn	2018-10-20	2018-10-20	8	8450.0	1056.25
13100	10934.0	02452	MA	Waltham	2018-10-21	2018-10-21	8	8450.0	1056.25
13119	10753.0	01810	MA	Andover	2018-10-11	2018-10-11	7	9999.0	1428.4285714285713
13122	10753.0	01810	MA	Andover	2018-10-25	2018-10-25	7	9999.0	1428.4285714285713
13126	10753.0	01876	MA	Tewksbury	2018-10-27	2018-10-27	7	9999.0	1428.4285714285713
13183	10753.0	01876	MA	Tewksbury	2018-12-13	2018-12-13	7	9999.0	1428.4285714285713
13186	10753.0	01876	MA	Tewksbury	2018-12-12	2018-12-12	7	9999.0	1428.4285714285713
13376	10753.0	01876	MA	Tewksbury	2019-04-05	2019-04-05	7	9999.0	1428.4285714285713
13378	10753.0	01876	MA	Tewksbury	2019-04-01	2019-04-01	7	9999.0	1428.4285714285713
13245	9704.0	90292	CA	Los Angeles	2018-10-05	2018-10-05	4	9000.0	2250.0
13247	9704.0	90059	CA	Los Angeles	2018-10-27	2018-10-27	4	9000.0	2250.0
13249	9704.0	90008	CA	Los Angeles	2018-12-15	2018-12-15	4	9000.0	2250.0
13251	9704.0	90059	CA	Los Angeles	2019-02-09	2019-02-09	4	9000.0	2250.0
13253	10553.0	99156	WA	Cusick	2019-05-02	2019-05-02	2	551.0	275.5
13255	10553.0	99156	WA	Cusick	2019-05-07	2019-05-07	2	551.0	275.5
13264	10831.0	06482	CT	Sandy Hook	2019-02-22	2019-02-22	8	9120.0	1140.0
13494	10831.0	06470	CT	Newtown	2019-03-20	2019-03-20	8	9120.0	1140.0
13496	10831.0	06470	CT	Newtown	2019-03-20	2019-03-20	8	9120.0	1140.0
13498	10831.0	06470	CT	Newtown	2019-03-26	2019-03-26	8	9120.0	1140.0
13500	10831.0	06470	CT	Newtown	2019-03-26	2019-03-26	8	9120.0	1140.0
13505	10831.0	06470	CT	Newtown	2019-04-02	2019-04-02	8	9120.0	1140.0
13507	10831.0	06470	CT	Newtown	2019-04-09	2019-04-09	8	9120.0	1140.0
13868	10831.0	06470	CT	Newtown	2019-05-02	2019-05-02	8	9120.0	1140.0
13285	10765.0	03576	NH	Colebrook	2019-02-21	2019-02-21	1	6775.0	6775.0
13288	10814.0	03561	NH	Littleton	2019-02-21	2019-02-21	7	14017.0	2002.4285714285713
13291	10814.0	03585	NH	Lancaster	2019-02-21	2019-02-21	7	14017.0	2002.4285714285713
13294	10814.0	03582	NH	Groveton	2019-02-21	2019-02-21	7	14017.0	2002.4285714285713
13687	10814.0	03251	NH	Lincoln	2019-04-09	2019-04-09	7	14017.0	2002.4285714285713
13694	10814.0	03262	NH	Woodstock	2019-04-04	2019-04-04	7	14017.0	2002.4285714285713
13703	10814.0	03574	NH	Bethlehem	2019-03-27	2019-03-27	7	14017.0	2002.4285714285713
13710	10814.0	03580	NH	Franconia	2019-03-26	2019-03-26	7	14017.0	2002.4285714285713
13297	10825.0	05445	VT	Charlotte	2019-02-05	2019-02-05	3	8817.0	2939.0
13300	10825.0	05445	VT	Hinesburg	2019-02-20	2019-02-20	3	8817.0	2939.0
14016	10825.0	05445	VT	Charlotte	2019-04-02	2019-04-02	3	8817.0	2939.0
13303	10619.0	01803	MA	Burlington	2019-02-26	2019-02-26	3	2000.0	666.6666666666666
15938	10619.0	03223	NH	Campton	2019-07-11	2019-07-11	3	2000.0	666.6666666666666
21574	10619.0	01803	MA	Burlington	2019-02-26	2019-02-26	3	2000.0	666.6666666666666
13334	10928.0	01108	MA	Springfield	2018-11-09	2018-11-09	4	3500.0	875.0
13337	10928.0	01108	MA	Springfield	2018-12-01	2018-12-01	4	3500.0	875.0
13927	10928.0	01103	MA	Springfield	2019-03-04	2019-03-04	4	3500.0	875.0
13929	10928.0	01103	MA	Springfield	2019-03-08	2019-03-08	4	3500.0	875.0
13395	10756.0	02134	MA	Allston	2019-04-23	2019-04-23	2	4748.0	2374.0
13398	10756.0	02120	MA	Roxbury Crossing	2019-04-30	2019-04-30	2	4748.0	2374.0
13482	9698.0	85724	AZ	Tucson	2018-12-13	2018-12-13	6	80891.0	13481.833333333334
13484	9698.0	85004	AZ	Phoenix	2019-01-26	2019-01-26	6	80891.0	13481.833333333334
13486	9698.0	85224	AZ	Chandler	2019-02-09	2019-02-09	6	80891.0	13481.833333333334
13488	9698.0	85256	AZ	Scottsdale	2019-02-26	2019-02-26	6	80891.0	13481.833333333334
